Video Identifier,Video Name,Frame Number,Timestamp,EAR,MAR,Subject,State
Video_030,30-Subject_1.avi,588,19.619,0.3890833412381942,0.008355515756750512,30,0
Video_030,30-Subject_1.avi,591,19.719,0.3949183686828036,0.010238561950566069,30,0
Video_030,30-Subject_1.avi,594,19.819,0.3926312578986034,0.015700206074680565,30,0
Video_030,30-Subject_1.avi,597,19.919,0.3975486158866617,0.10259796625685798,30,0
Video_030,30-Subject_1.avi,600,20.02,0.3867280676898488,0.16739319828013263,30,0
Video_030,30-Subject_1.avi,603,20.12,0.38036741875781155,0.16385141633810502,30,0
Video_030,30-Subject_1.avi,606,20.22,0.3731803755298495,0.16365411017221523,30,0
Video_030,30-Subject_1.avi,609,20.32,0.36961763236023737,0.1814949284679674,30,0
Video_030,30-Subject_1.avi,612,20.42,0.36289652642600434,0.20435258484881227,30,0
Video_030,30-Subject_1.avi,615,20.52,0.36120580855201184,0.14642913396619459,30,0
Video_030,30-Subject_1.avi,618,20.62,0.3614145877324749,0.045355509099484756,30,0
Video_030,30-Subject_1.avi,621,20.72,0.3622615890122651,0.02639787269283865,30,0
Video_030,30-Subject_1.avi,624,20.82,0.3580426994905066,0.12251986211600682,30,0
Video_030,30-Subject_1.avi,627,20.92,0.35312177068234396,0.07033142361420483,30,0
Video_030,30-Subject_1.avi,630,21.021,0.35466961755822307,0.02066387269710127,30,0
Video_030,30-Subject_1.avi,633,21.121,0.34994125332846304,0.0507009932124059,30,0
Video_030,30-Subject_1.avi,636,21.221,0.34612307084986166,0.08386651955629584,30,0
Video_030,30-Subject_1.avi,639,21.321,0.3480934846259468,0.19308680094317787,30,0
Video_030,30-Subject_1.avi,642,21.421,0.3563493536401524,0.22050319519251615,30,0
Video_030,30-Subject_1.avi,645,21.521,0.3611186724220739,0.18249613753073704,30,0
Video_030,30-Subject_1.avi,648,21.621,0.3565525371377003,0.18073881758999755,30,0
Video_030,30-Subject_1.avi,651,21.721,0.36099260580349357,0.2305289016370864,30,0
Video_030,30-Subject_1.avi,654,21.821,0.35349844658903246,0.2357973968917451,30,0
Video_030,30-Subject_1.avi,657,21.921,0.33477195680166194,0.1991257887134033,30,0
Video_030,30-Subject_1.avi,660,22.022,0.3229781164179909,0.1522089665330354,30,0
Video_030,30-Subject_1.avi,663,22.122,0.30952037169257546,0.12452992878099349,30,0
Video_030,30-Subject_1.avi,666,22.222,0.3150850728709468,0.11554015072559477,30,0
Video_030,30-Subject_1.avi,669,22.322,0.31705513372951,0.1022408115563241,30,0
Video_030,30-Subject_1.avi,672,22.422,0.3092692929003056,0.08844557758684951,30,0
Video_030,30-Subject_1.avi,675,22.522,0.05930267615504094,0.12260491899233572,30,0
Video_030,30-Subject_1.avi,678,22.622,0.22472250761191742,0.15204421878617397,30,0
Video_030,30-Subject_1.avi,681,22.722,0.2718455834076817,0.1648230483788528,30,0
Video_030,30-Subject_1.avi,684,22.822,0.2902129120022637,0.1630336759885738,30,0
Video_030,30-Subject_1.avi,687,22.922,0.17495658627274085,0.15205368741626185,30,0
Video_030,30-Subject_1.avi,690,23.023,0.2041892730754673,0.15064288081637717,30,0
Video_030,30-Subject_1.avi,693,23.123,0.25875146192531745,0.13557969069451337,30,0
Video_030,30-Subject_1.avi,696,23.223,0.2932296739642192,0.12360645559238168,30,0
Video_030,30-Subject_1.avi,699,23.323,0.3078238545559939,0.13190998464015985,30,0
Video_030,30-Subject_1.avi,702,23.423,0.3197462703733739,0.1334594665051597,30,0
Video_030,30-Subject_1.avi,705,23.523,0.3301451603686949,0.13611255380259546,30,0
Video_030,30-Subject_1.avi,708,23.623,0.3352085661595319,0.14503854033620667,30,0
Video_030,30-Subject_1.avi,711,23.723,0.3389857493621605,0.13928857974738101,30,0
Video_030,30-Subject_1.avi,714,23.823,0.34168320970479676,0.15067946019821526,30,0
Video_030,30-Subject_1.avi,717,23.923,0.33806956381442865,0.1522131859525855,30,0
Video_030,30-Subject_1.avi,720,24.024,0.3406174555258603,0.14927112530005873,30,0
Video_030,30-Subject_1.avi,723,24.124,0.34281998661257107,0.14950513040462332,30,0
Video_030,30-Subject_1.avi,726,24.224,0.3466656750138901,0.17094096959425892,30,0
Video_030,30-Subject_1.avi,729,24.324,0.3494877544080265,0.17062309415616056,30,0
Video_030,30-Subject_1.avi,732,24.424,0.3386515169551281,0.1823531341449559,30,0
Video_030,30-Subject_1.avi,735,24.524,0.34266067854885385,0.20048039327908482,30,0
Video_030,30-Subject_1.avi,738,24.624,0.34189667092908227,0.1957588245937779,30,0
Video_030,30-Subject_1.avi,741,24.724,0.34142927364288983,0.1899255046358922,30,0
Video_030,30-Subject_1.avi,744,24.824,0.3399694401644844,0.15426960055779015,30,0
Video_030,30-Subject_1.avi,747,24.924,0.344146941343474,0.1565445726185121,30,0
Video_030,30-Subject_1.avi,750,25.025,0.3467412392966248,0.18686213631860507,30,0
Video_030,30-Subject_1.avi,753,25.125,0.3504723688842072,0.07278585476258101,30,0
Video_030,30-Subject_1.avi,756,25.225,0.34923443097239554,0.024125160166721386,30,0
Video_030,30-Subject_1.avi,759,25.325,0.3483405464448599,0.03667695979330022,30,0
Video_030,30-Subject_1.avi,762,25.425,0.3307292462164553,0.15690421031244414,30,0
Video_030,30-Subject_1.avi,765,25.525,0.33331313264549844,0.10427144642216794,30,0
Video_030,30-Subject_1.avi,768,25.625,0.3566801455814941,0.048596025682891474,30,0
Video_030,30-Subject_1.avi,771,25.725,0.36545071753550074,0.15879903654163602,30,0
Video_030,30-Subject_1.avi,774,25.825,0.3893405821472095,0.2600238362573497,30,0
Video_030,30-Subject_1.avi,777,25.925,0.4064220734352641,0.05844925341305684,30,0
Video_030,30-Subject_1.avi,780,26.026,0.3907373387615438,0.02642981651781902,30,0
Video_030,30-Subject_1.avi,783,26.126,0.2222805850302097,0.1058895766019737,30,0
Video_030,30-Subject_1.avi,786,26.226,0.3351724636684439,0.14831308465055817,30,0
Video_030,30-Subject_1.avi,789,26.326,0.41545253002444227,0.18136289969417327,30,0
Video_030,30-Subject_1.avi,792,26.426,0.4351405513173693,0.16498823569681748,30,0
Video_030,30-Subject_1.avi,795,26.526,0.45194915114090406,0.11815216954573882,30,0
Video_030,30-Subject_1.avi,798,26.626,0.4429307914647709,0.10280212080120665,30,0
Video_030,30-Subject_1.avi,801,26.726,0.34373287655906465,0.15037085289758717,30,0
Video_030,30-Subject_1.avi,804,26.826,0.2666410208316894,0.0320797548951033,30,0
Video_030,30-Subject_1.avi,807,26.926,0.2945811054776739,0.1574522746621693,30,0
Video_030,30-Subject_1.avi,810,27.027,0.3347034209618023,0.049426279751820734,30,0
Video_030,30-Subject_1.avi,813,27.127,0.3566659988688091,0.22478025622532768,30,0
Video_030,30-Subject_1.avi,816,27.227,0.36045289386834245,0.20264987998988848,30,0
Video_030,30-Subject_1.avi,819,27.327,0.36731932374039444,0.18899734266281584,30,0
Video_030,30-Subject_1.avi,822,27.427,0.3778143465545114,0.21815537976175448,30,0
Video_030,30-Subject_1.avi,825,27.527,0.36826785139489093,0.26471477566282664,30,0
Video_030,30-Subject_1.avi,828,27.627,0.36459493534286413,0.2333847373782876,30,0
Video_030,30-Subject_1.avi,831,27.727,0.3571960750591462,0.1839871992535922,30,0
Video_030,30-Subject_1.avi,834,27.827,0.35845025043541046,0.12042471219729949,30,0
Video_030,30-Subject_1.avi,837,27.927,0.2027281205977734,0.07125744804195445,30,0
Video_030,30-Subject_1.avi,840,28.028,0.3391588127877634,0.08891315289561005,30,0
Video_030,30-Subject_1.avi,843,28.128,0.362016919965906,0.09911749977196155,30,0
Video_030,30-Subject_1.avi,846,28.228,0.3648550902643851,0.10234088263788403,30,0
Video_030,30-Subject_1.avi,849,28.328,0.36692605253993704,0.10489336730320697,30,0
Video_030,30-Subject_1.avi,852,28.428,0.3621937761697661,0.10188377182922828,30,0
Video_030,30-Subject_1.avi,855,28.528,0.3669231226793189,0.09123122739237556,30,0
Video_030,30-Subject_1.avi,858,28.628,0.3722911759121893,0.0858418702204547,30,0
Video_030,30-Subject_1.avi,861,28.728,0.19864457647738487,0.11579697329903876,30,0
Video_030,30-Subject_1.avi,864,28.828,0.25164418901711794,0.10317984134120398,30,0
Video_030,30-Subject_1.avi,867,28.928,0.29457425870568565,0.12178972873365498,30,0
Video_030,30-Subject_1.avi,870,29.029,0.31903411575827856,0.13793190989029452,30,0
Video_030,30-Subject_1.avi,873,29.129,0.32641337478861465,0.1370920470614102,30,0
Video_030,30-Subject_1.avi,876,29.229,0.3342357617948001,0.12401143903401353,30,0
Video_030,30-Subject_1.avi,879,29.329,0.3310436201684337,0.117469318874503,30,0
Video_030,30-Subject_1.avi,882,29.429,0.3352636148962636,0.09582728949945785,30,0
Video_030,30-Subject_1.avi,885,29.529,0.3415100587315315,0.05620119996824425,30,0
Video_030,30-Subject_1.avi,888,29.629,0.3398106399463926,0.03534074360672574,30,0
Video_030,30-Subject_1.avi,891,29.729,0.3455170584497329,0.023715450042297775,30,0
Video_030,30-Subject_1.avi,894,29.829,0.34373746632657065,0.01724062874760123,30,0
Video_030,30-Subject_1.avi,897,29.929,0.1750690582078775,0.008391462929315356,30,0
Video_030,30-Subject_1.avi,900,30.03,0.255216874857071,0.004346645576075978,30,0
Video_030,30-Subject_1.avi,903,30.13,0.28788293485599903,0.003314491497626323,30,0
Video_030,30-Subject_1.avi,906,30.23,0.3032917248063456,0.0029597302664117926,30,0
Video_030,30-Subject_1.avi,909,30.33,0.3323442876212189,0.002766561222188471,30,0
Video_030,30-Subject_1.avi,912,30.43,0.3559057096264826,0.003805520678549528,30,0
Video_030,30-Subject_1.avi,915,30.53,0.3448843339104173,0.004291445425843799,30,0
Video_030,30-Subject_1.avi,918,30.63,0.18302383930944743,0.0045778746211661905,30,0
Video_030,30-Subject_1.avi,921,30.73,0.23584350734004328,0.004415273238456018,30,0
Video_030,30-Subject_1.avi,924,30.83,0.272536803006936,0.004814442336549062,30,0
Video_030,30-Subject_1.avi,927,30.93,0.29650954473499,0.00457482184601555,30,0
Video_030,30-Subject_1.avi,930,31.031,0.3049262906335808,0.004937957201651468,30,0
Video_030,30-Subject_1.avi,933,31.131,0.31962453063911933,0.005569423254331944,30,0
Video_030,30-Subject_1.avi,936,31.231,0.32890906063757197,0.0067288844052169885,30,0
Video_030,30-Subject_1.avi,939,31.331,0.3331028656966378,0.006029622504959017,30,0
Video_030,30-Subject_1.avi,942,31.431,0.33911634059269435,0.005963198910354786,30,0
Video_030,30-Subject_1.avi,945,31.531,0.34653066062582993,0.005691847455764466,30,0
Video_030,30-Subject_1.avi,948,31.631,0.3567737848864753,0.008219794159491986,30,0
Video_030,30-Subject_1.avi,951,31.731,0.35614670469848647,0.008665592925201254,30,0
Video_030,30-Subject_1.avi,954,31.831,0.3567771454203872,0.008191600986502238,30,0
Video_030,30-Subject_1.avi,957,31.931,0.35831011786383626,0.008516558442982889,30,0
Video_030,30-Subject_1.avi,960,32.032,0.07832995650535224,0.00790473273845767,30,0
Video_030,30-Subject_1.avi,963,32.132,0.21886640090874412,0.007137723315673777,30,0
Video_030,30-Subject_1.avi,966,32.232,0.29253382517670756,0.006838920096032737,30,0
Video_030,30-Subject_1.avi,969,32.332,0.3175994432262178,0.00652961321948288,30,0
Video_030,30-Subject_1.avi,972,32.432,0.3283411622224907,0.008167425065921764,30,0
Video_030,30-Subject_1.avi,975,32.532,0.33419290908957344,0.009005123197534834,30,0
Video_030,30-Subject_1.avi,978,32.632,0.33963344604574464,0.16107562474040404,30,0
Video_030,30-Subject_1.avi,981,32.732,0.34822437821985164,0.15286228588090867,30,0
Video_030,30-Subject_1.avi,984,32.832,0.3487007410354027,0.13539397632540282,30,0
Video_030,30-Subject_1.avi,987,32.932,0.34307760183136904,0.16796655807079774,30,0
Video_030,30-Subject_1.avi,990,33.033,0.34029134047062215,0.15597679420701244,30,0
Video_030,30-Subject_1.avi,993,33.133,0.3378610678423137,0.05835540042492992,30,0
Video_030,30-Subject_1.avi,996,33.233,0.33848826283621436,0.0367710104326238,30,0
Video_030,30-Subject_1.avi,999,33.333,0.33972237436201635,0.04780325081136544,30,0
Video_030,30-Subject_1.avi,1002,33.433,0.33813517286124833,0.07050231984469524,30,0
Video_031,31-Subject_1.avi,0,0.0,0.2997440198148734,0.003632693313423008,31,0
Video_031,31-Subject_1.avi,3,0.1,0.3407075374257897,0.004613728628570406,31,0
Video_031,31-Subject_1.avi,6,0.2,0.3597523853816844,0.0063435459601545825,31,0
Video_031,31-Subject_1.avi,9,0.3,0.36214078796608595,0.0059265022043866085,31,0
Video_031,31-Subject_1.avi,12,0.4,0.37752981171209254,0.004424098627012903,31,0
Video_031,31-Subject_1.avi,15,0.5,0.38133145099891175,0.00556352242658727,31,0
Video_031,31-Subject_1.avi,18,0.6,0.3871911999682249,0.007804046594163676,31,0
Video_031,31-Subject_1.avi,21,0.7,0.387730345096987,0.008702497411649681,31,0
Video_031,31-Subject_1.avi,24,0.8,0.3884282076699972,0.008912943578402176,31,0
Video_031,31-Subject_1.avi,27,0.9,0.3859155662180862,0.009141741631996695,31,0
Video_031,31-Subject_1.avi,30,1.001,0.38778711319619885,0.00983518484842836,31,0
Video_031,31-Subject_1.avi,33,1.101,0.38612496247351374,0.00959108146200982,31,0
Video_031,31-Subject_1.avi,36,1.201,0.39575106214128686,0.010542372026827182,31,0
Video_031,31-Subject_1.avi,39,1.301,0.3721593128804788,0.0063052360166687945,31,0
Video_031,31-Subject_1.avi,42,1.401,0.36806079180642925,0.006665215333707219,31,0
Video_031,31-Subject_1.avi,45,1.501,0.3784507524021433,0.007297644333743996,31,0
Video_031,31-Subject_1.avi,48,1.601,0.3801627795522081,0.0072206338682487044,31,0
Video_031,31-Subject_1.avi,51,1.701,0.3810384703401093,0.007542289780292959,31,0
Video_031,31-Subject_1.avi,54,1.801,0.3699800001323812,0.007389427936896102,31,0
Video_031,31-Subject_1.avi,57,1.901,0.3708522640325935,0.007020635795429381,31,0
Video_031,31-Subject_1.avi,60,2.002,0.3789906208247795,0.005965366583989001,31,0
Video_031,31-Subject_1.avi,63,2.102,0.38156212674165446,0.006567564708169586,31,0
Video_031,31-Subject_1.avi,66,2.202,0.37087276973837646,0.007562572945170744,31,0
Video_031,31-Subject_1.avi,69,2.302,0.36746792981907395,0.007696164970236043,31,0
Video_031,31-Subject_1.avi,72,2.402,0.35692857318162946,0.006022850496692318,31,0
Video_031,31-Subject_1.avi,75,2.502,0.3589212710731799,0.006116913482012134,31,0
Video_031,31-Subject_1.avi,78,2.602,0.3675680830109108,0.0068696773795779344,31,0
Video_031,31-Subject_1.avi,81,2.702,0.3732023812469401,0.006622714241281515,31,0
Video_031,31-Subject_1.avi,84,2.802,0.3834986564478336,0.006777955057551996,31,0
Video_031,31-Subject_1.avi,87,2.902,0.3882953849635441,0.0063486027139547626,31,0
Video_031,31-Subject_1.avi,90,3.003,0.3419814333425423,0.006475807580273392,31,0
Video_031,31-Subject_1.avi,93,3.103,0.3395262158890596,0.006384314588008742,31,0
Video_031,31-Subject_1.avi,96,3.203,0.3372797995281189,0.005734363157877107,31,0
Video_031,31-Subject_1.avi,99,3.303,0.33872328644196514,0.0047039269336914815,31,0
Video_031,31-Subject_1.avi,102,3.403,0.33683322635601154,0.004823799720005127,31,0
Video_031,31-Subject_1.avi,105,3.503,0.2185191009513719,0.006230790621871264,31,0
Video_031,31-Subject_1.avi,108,3.603,0.26893165799227703,0.004864402974698809,31,0
Video_031,31-Subject_1.avi,111,3.703,0.2944866756600684,0.004665106851124841,31,0
Video_031,31-Subject_1.avi,114,3.803,0.3155251535708691,0.005502249548193583,31,0
Video_031,31-Subject_1.avi,117,3.903,0.34458867863573606,0.006061996407952477,31,0
Video_031,31-Subject_1.avi,120,4.004,0.36657099482083366,0.006555780426899959,31,0
Video_031,31-Subject_1.avi,123,4.104,0.3650962273469913,0.007075942834055874,31,0
Video_031,31-Subject_1.avi,126,4.204,0.36889802666999094,0.007236816458938983,31,0
Video_031,31-Subject_1.avi,129,4.304,0.38096876772707716,0.0072325408036833135,31,0
Video_031,31-Subject_1.avi,132,4.404,0.3787849345838992,0.007605911242717452,31,0
Video_031,31-Subject_1.avi,135,4.504,0.37366590621546336,0.006960837000092867,31,0
Video_031,31-Subject_1.avi,138,4.604,0.3690839498295465,0.006225148049455004,31,0
Video_031,31-Subject_1.avi,141,4.704,0.36846098266391447,0.006419460755917741,31,0
Video_031,31-Subject_1.avi,144,4.804,0.36585317395731043,0.006454583028960288,31,0
Video_031,31-Subject_1.avi,147,4.904,0.36754709381131634,0.0060882602246868514,31,0
Video_031,31-Subject_1.avi,150,5.005,0.3665223496976715,0.006431174965806837,31,0
Video_031,31-Subject_1.avi,153,5.105,0.3682960239822674,0.006657496622870339,31,0
Video_031,31-Subject_1.avi,156,5.205,0.376148018840446,0.007276054938920561,31,0
Video_031,31-Subject_1.avi,159,5.305,0.3804504406285187,0.006973751511967294,31,0
Video_031,31-Subject_1.avi,162,5.405,0.38806910143909407,0.00706134981100386,31,0
Video_031,31-Subject_1.avi,165,5.505,0.39353647622426646,0.00601245564415483,31,0
Video_031,31-Subject_1.avi,168,5.605,0.3920772635005894,0.006315760749357096,31,0
Video_031,31-Subject_1.avi,171,5.705,0.39601498408958913,0.006966679184534608,31,0
Video_031,31-Subject_1.avi,174,5.805,0.3820154716243305,0.006510267636096123,31,0
Video_031,31-Subject_1.avi,177,5.905,0.3853511654662186,0.007704244871341538,31,0
Video_031,31-Subject_1.avi,180,6.006,0.38333718047014786,0.008338650042372426,31,0
Video_031,31-Subject_1.avi,183,6.106,0.3872555116785795,0.007908778767033598,31,0
Video_031,31-Subject_1.avi,186,6.206,0.3835282579975159,0.008338225151930499,31,0
Video_031,31-Subject_1.avi,189,6.306,0.39646870837267056,0.008249873305617795,31,0
Video_031,31-Subject_1.avi,192,6.406,0.39160892339841336,0.009779346394931946,31,0
Video_031,31-Subject_1.avi,195,6.506,0.3780884537198518,0.008419221724496655,31,0
Video_031,31-Subject_1.avi,198,6.606,0.36746385957456257,0.007295850357190745,31,0
Video_031,31-Subject_1.avi,201,6.706,0.3642623815665197,0.007785287590652661,31,0
Video_031,31-Subject_1.avi,204,6.806,0.3666178658975424,0.007693921046303704,31,0
Video_031,31-Subject_1.avi,207,6.906,0.3661751668506531,0.007660110114832537,31,0
Video_031,31-Subject_1.avi,210,7.007,0.3733835232405614,0.007570614090242088,31,0
Video_031,31-Subject_1.avi,213,7.107,0.37355007342164426,0.007046632300158285,31,0
Video_031,31-Subject_1.avi,216,7.207,0.3779605962884949,0.0076758824738509075,31,0
Video_031,31-Subject_1.avi,219,7.307,0.2635461145743745,0.005851667259236156,31,0
Video_031,31-Subject_1.avi,222,7.407,0.3255212198247088,0.006871151349595578,31,0
Video_031,31-Subject_1.avi,225,7.507,0.35253886998707473,0.007040750213810357,31,0
Video_031,31-Subject_1.avi,228,7.607,0.36869674366784155,0.007365388626127881,31,0
Video_031,31-Subject_1.avi,231,7.707,0.37298525792681103,0.007031763790222903,31,0
Video_031,31-Subject_1.avi,234,7.807,0.3814863345955484,0.0060098089688159825,31,0
Video_031,31-Subject_1.avi,237,7.907,0.3848736142174821,0.0063841625158307,31,0
Video_031,31-Subject_1.avi,240,8.008,0.4094750034546708,0.006182828454428338,31,0
Video_031,31-Subject_1.avi,243,8.108,0.26842783776417833,0.007954498010316995,31,0
Video_031,31-Subject_1.avi,246,8.208,0.29851923801053826,0.011459200814887275,31,0
Video_031,31-Subject_1.avi,249,8.308,0.2738317125592237,0.018015919497881318,31,0
Video_031,31-Subject_1.avi,252,8.408,0.29118446912765816,0.021813635092250764,31,0
Video_031,31-Subject_1.avi,255,8.508,0.3013771617256383,0.022145519082807045,31,0
Video_031,31-Subject_1.avi,258,8.608,0.2560918913127057,0.021816732459813946,31,0
Video_031,31-Subject_1.avi,261,8.708,0.23856912477423597,0.0246499467259895,31,0
Video_031,31-Subject_1.avi,264,8.808,0.3591901435963232,0.011952086186459538,31,0
Video_031,31-Subject_1.avi,267,8.908,0.36921678658432344,0.01256930743049625,31,0
Video_031,31-Subject_1.avi,270,9.009,0.40656145670317784,0.007827524168481363,31,0
Video_031,31-Subject_1.avi,273,9.109,0.4067045172506417,0.00729707030658876,31,0
Video_031,31-Subject_1.avi,276,9.209,0.40477243428234816,0.007237063554615037,31,0
Video_031,31-Subject_1.avi,279,9.309,0.4059527001571593,0.0073247773918254265,31,0
Video_031,31-Subject_1.avi,282,9.409,0.39229930614413916,0.006894985210795133,31,0
Video_031,31-Subject_1.avi,285,9.509,0.38829958390630415,0.007438673629485195,31,0
Video_031,31-Subject_1.avi,288,9.609,0.11900438301671529,0.008946054585078987,31,0
Video_031,31-Subject_1.avi,291,9.709,0.1789293342421232,0.008493279777421758,31,0
Video_031,31-Subject_1.avi,294,9.809,0.29863432026776954,0.009242756184461857,31,0
Video_031,31-Subject_1.avi,297,9.909,0.3311785057321446,0.009210319207098989,31,0
Video_031,31-Subject_1.avi,300,10.01,0.3458403673489056,0.009647078843935623,31,0
Video_031,31-Subject_1.avi,303,10.11,0.3552483993247245,0.007879816909689264,31,0
Video_031,31-Subject_1.avi,306,10.21,0.3571295839490469,0.007549733505201911,31,0
Video_031,31-Subject_1.avi,309,10.31,0.3684836864908767,0.008229214607623034,31,0
Video_031,31-Subject_1.avi,312,10.41,0.36828547534670153,0.007414288264354964,31,0
Video_031,31-Subject_1.avi,315,10.51,0.36672332132417396,0.007790838345191492,31,0
Video_031,31-Subject_1.avi,318,10.61,0.37664990475329096,0.007772884015226032,31,0
Video_031,31-Subject_1.avi,321,10.71,0.38033751282940303,0.007345081384054941,31,0
Video_031,31-Subject_1.avi,324,10.81,0.3814201935278998,0.007645743046003449,31,0
Video_031,31-Subject_1.avi,327,10.91,0.37910231157318713,0.007687396497984138,31,0
Video_031,31-Subject_1.avi,330,11.011,0.3793166994381481,0.007992590902589188,31,0
Video_031,31-Subject_1.avi,333,11.111,0.3752388528133996,0.0082819044577076,31,0
Video_031,31-Subject_1.avi,336,11.211,0.37916604898251316,0.00804307140441715,31,0
Video_031,31-Subject_1.avi,339,11.311,0.3842528438659556,0.008060619944865035,31,0
Video_031,31-Subject_1.avi,342,11.411,0.3823630257307396,0.008033255385335933,31,0
Video_031,31-Subject_1.avi,345,11.511,0.3845497660369919,0.008080514153905751,31,0
Video_031,31-Subject_1.avi,348,11.611,0.3815068488010336,0.008221724595277851,31,0
Video_031,31-Subject_1.avi,351,11.711,0.3796133761996161,0.00886990826391794,31,0
Video_031,31-Subject_1.avi,354,11.811,0.38240162310974746,0.008623913076154786,31,0
Video_031,31-Subject_1.avi,357,11.911,0.38131901277928804,0.008674774409558512,31,0
Video_031,31-Subject_1.avi,360,12.012,0.3815289702337883,0.009316685942964491,31,0
Video_031,31-Subject_1.avi,363,12.112,0.3852007166315696,0.009194789940390215,31,0
Video_031,31-Subject_1.avi,366,12.212,0.38146738975171146,0.009050004843520594,31,0
Video_031,31-Subject_1.avi,369,12.312,0.38083867910232994,0.00873066885766736,31,0
Video_031,31-Subject_1.avi,372,12.412,0.37747005939579714,0.00883153498808082,31,0
Video_031,31-Subject_1.avi,375,12.512,0.3791947780821645,0.007992272462612039,31,0
Video_031,31-Subject_1.avi,378,12.612,0.37905941996805914,0.007926363117793189,31,0
Video_031,31-Subject_1.avi,381,12.712,0.3815945730270923,0.007707413048135929,31,0
Video_031,31-Subject_1.avi,384,12.812,0.37986507138716974,0.006861118766542845,31,0
Video_031,31-Subject_1.avi,387,12.912,0.3804961523976058,0.006672311296251903,31,0
Video_031,31-Subject_1.avi,390,13.013,0.3873354436420329,0.006493260983912444,31,0
Video_031,31-Subject_1.avi,393,13.113,0.39106469790420834,0.006850211838990084,31,0
Video_031,31-Subject_1.avi,396,13.213,0.393482146210002,0.006350527577645436,31,0
Video_031,31-Subject_1.avi,399,13.313,0.3894597280293499,0.006479967620438374,31,0
Video_031,31-Subject_1.avi,402,13.413,0.38781661838806714,0.006415685814131324,31,0
Video_031,31-Subject_1.avi,405,13.513,0.2772156181273259,0.006266760532030572,31,0
Video_031,31-Subject_1.avi,408,13.613,0.3135658511770457,0.0063520829176198805,31,0
Video_031,31-Subject_1.avi,411,13.713,0.32827712778782203,0.007411719414375808,31,0
Video_031,31-Subject_1.avi,414,13.813,0.34424849169743865,0.007214839211682061,31,0
Video_031,31-Subject_1.avi,417,13.913,0.35413195782514556,0.007119876079159755,31,0
Video_031,31-Subject_1.avi,420,14.014,0.3550386437174403,0.007020907931621109,31,0
Video_031,31-Subject_1.avi,423,14.114,0.3619784127738338,0.007342452431671373,31,0
Video_031,31-Subject_1.avi,426,14.214,0.36349819871235356,0.007696232018828822,31,0
Video_031,31-Subject_1.avi,429,14.314,0.36468768453616096,0.008775131870232067,31,0
Video_031,31-Subject_1.avi,432,14.414,0.37049275746164273,0.008755832105956285,31,0
Video_031,31-Subject_1.avi,435,14.514,0.37448374339154955,0.0070278887345869775,31,0
Video_031,31-Subject_1.avi,438,14.614,0.3747278419089807,0.007145750837069949,31,0
Video_031,31-Subject_1.avi,441,14.714,0.3756571787643242,0.007003594247954783,31,0
Video_031,31-Subject_1.avi,444,14.814,0.3750913587589596,0.007147027949883855,31,0
Video_031,31-Subject_1.avi,447,14.914,0.37876249065459155,0.007142193278254873,31,0
Video_031,31-Subject_1.avi,450,15.015,0.3769698914951333,0.006666759609702754,31,0
Video_031,31-Subject_1.avi,453,15.115,0.3770177274772326,0.006218156290992841,31,0
Video_031,31-Subject_1.avi,456,15.215,0.3729111889550274,0.005446570999526093,31,0
Video_031,31-Subject_1.avi,459,15.315,0.37259348419179833,0.00602858169843533,31,0
Video_031,31-Subject_1.avi,462,15.415,0.3689268764768797,0.005947810773672141,31,0
Video_031,31-Subject_1.avi,465,15.515,0.3701518784672633,0.0065556210687382896,31,0
Video_031,31-Subject_1.avi,468,15.615,0.3717887808560487,0.006212895901018198,31,0
Video_031,31-Subject_1.avi,471,15.715,0.3704519696057412,0.00658245905751334,31,0
Video_031,31-Subject_1.avi,474,15.815,0.3607438767716709,0.007525738486789646,31,0
Video_031,31-Subject_1.avi,477,15.915,0.3686447380358933,0.006932215045121659,31,0
Video_031,31-Subject_1.avi,480,16.016,0.3732841358133197,0.006853186154718218,31,0
Video_031,31-Subject_1.avi,483,16.116,0.3706684785895708,0.0068493316073089915,31,0
Video_031,31-Subject_1.avi,486,16.216,0.37287342297728254,0.006577893688529451,31,0
Video_031,31-Subject_1.avi,489,16.316,0.3777329820198073,0.0054925266840232965,31,0
Video_031,31-Subject_1.avi,492,16.416,0.3591893864716599,0.0050266590376240134,31,0
Video_031,31-Subject_1.avi,495,16.516,0.1618310656035736,0.007229988521595875,31,0
Video_031,31-Subject_1.avi,498,16.616,0.20780152363687848,0.0069309653606765735,31,0
Video_031,31-Subject_1.avi,501,16.716,0.28867818211585683,0.007433565002806458,31,0
Video_031,31-Subject_1.avi,504,16.816,0.33045110085127977,0.008521104290433384,31,0
Video_031,31-Subject_1.avi,507,16.916,0.34773433087479644,0.008475578667174178,31,0
Video_031,31-Subject_1.avi,510,17.017,0.35355244007188813,0.008552532755787377,31,0
Video_031,31-Subject_1.avi,513,17.117,0.3596879582789042,0.008946925981399088,31,0
Video_031,31-Subject_1.avi,516,17.217,0.36521940161125666,0.009248578942712816,31,0
Video_031,31-Subject_1.avi,519,17.317,0.37459780788195896,0.008525115385955639,31,0
Video_031,31-Subject_1.avi,522,17.417,0.3758903465999096,0.00731559399935149,31,0
Video_031,31-Subject_1.avi,525,17.517,0.3775604180575354,0.007866282202469613,31,0
Video_031,31-Subject_1.avi,528,17.617,0.37778310464479326,0.008137935381170719,31,0
Video_031,31-Subject_1.avi,531,17.717,0.3846673766547274,0.008126578227226034,31,0
